DEDUPLICATION_DEFERRED_FIELDS,DEDUPLICATION_FIELDS,active,active_endpoint_count,active_endpoints,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_endpoints,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigated_endpoint_count,mitigated_endpoints,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,updated,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags,status,notes
,,True,0,[],marsdb,0.6.11,2026-04-10 14:39:00.353557+00:00,,,,,0,2026-04-10,,,"Command Injection in marsdb NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:**  NEWLINE  NEWLINE All versions of `marsdb` are vulnerable to Command Injection. In the `DocumentMatcher` class, selectors on `$where` clauses are passed to a Function constructor unsanitized. This allows attackers to run arbitrary commands in the system when the function is executed. NEWLINE  NEWLINE  NEWLINE ## Recommendation NEWLINE  NEWLINE No fix is currently available. Consider using an alternative package until a fix is made available. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/marsdb/package.json,,False,,True,False,,False,,73423daa2c85b788f33d85d5bb7d840df7952a4d3b32020edcf6e585c1b5cbd3,114,affected,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.353589+00:00,,,,,0,[],,,S0,False,,,,,,,,False,https://github.com/bkimminich/juice-shop/issues/1173 NEWLINE https://www.npmjs.com/advisories/1122,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,GHSA-5mrr-rgp6-x4gr Marsdb 0.6.11,False,False,,2026-04-10 14:39:00.353562+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,GHSA-5mrr-rgp6-x4gr,lang-pkgs; node-pkg,"Active, Verified",
,,True,0,[],lodash,2.4.2,2026-04-10 14:39:00.306548+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,9.1,,,1321,2026-04-10,,,nodejs-lodash: prototype pollution in defaultsDeep function leading to modifying properties NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.17.12 NEWLINE  NEWLINE Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/sanitize-html/node_modules/lodash/package.json,,True,,True,False,,False,,36d1f6cbd728c605224c27e71649f332318dee2693aeaf53d68c060e2a8828e1,105,fixed,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.306583+00:00,,,,,0,[],4.17.12,,S0,False,,,,,,,,False,https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE https://access.redhat.com/security/cve/CVE-2019-10744 NEWLINE https://github.com/advisories/GHSA-jf85-cpcp-j695 NEWLINE https://github.com/lodash/lodash/pull/4336 NEWLINE https://github.com/rubysec/ruby-advisory-db/blob/master/gems/lodash-rails/CVE-2019-10744.yml NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-10744 NEWLINE https://security.netapp.com/advisory/ntap-20191004-0005 NEWLINE https://security.netapp.com/advisory/ntap-20191004-0005/ NEWLINE https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE https://support.f5.com/csp/article/K47105354 NEWLINE https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp;utm_medium=RSS NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-10744 NEWLINE https://www.npmjs.com/advisories/1065 NEWLINE https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE https://www.oracle.com/security-alerts/cpuoct2020.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,CVE-2019-10744 Lodash 2.4.2,False,False,,2026-04-10 14:39:00.306553+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2019-10744,lang-pkgs; node-pkg,"Active, Verified",
,,True,0,[],jsonwebtoken,0.4.0,2026-04-10 14:39:00.257033+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2026-04-10,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/jsonwebtoken/package.json,,True,,True,False,,False,,756ae4892999afe288492599f018ef7426e7cfb8e4ea4527a6d71357a3503db7,98,fixed,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.257068+00:00,,,,,0,[],4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,CVE-2015-9235 Jsonwebtoken 0.4.0,False,False,,2026-04-10 14:39:00.257038+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2015-9235,lang-pkgs; node-pkg,"Active, Verified",
,,True,0,[],jsonwebtoken,0.1.0,2026-04-10 14:39:00.229997+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2026-04-10,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,,True,False,,False,,878f89d0598d0236b88290febfb1899b96561b65699661be3627ae77f59954b3,93,fixed,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.230030+00:00,,,,,0,[],4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,CVE-2015-9235 Jsonwebtoken 0.1.0,False,False,,2026-04-10 14:39:00.230002+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2015-9235,lang-pkgs; node-pkg,"Active, Verified",
,,True,0,[],handlebars,4.7.7,2026-04-10 14:39:01.389576+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,0,2026-04-10,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Handlebars.js has JavaScript Injection via AST Type Confusion NEWLINE **Related Vulnerability Description:** Handlebars provides the power necessary to let users build semantic templates. In versions 4.0.0 through 4.7.8, `Handlebars.compile()` accepts a pre-parsed AST object in addition to a template string. The `value` field of a `NumberLiteral` AST node is emitted directly into the generated JavaScript without quoting or sanitization. An attacker who can supply a crafted AST to `compile()` can therefore inject and execute arbitrary JavaScript, leading to Remote Code Execution on the server. Version 4.7.9 fixes the issue. Some workarounds are available. Validate input type before calling `Handlebars.compile()`; ensure the argument is always a  `string`, never a plain object or JSON-deserialized value. Use the Handlebars runtime-only build (`handlebars/runtime`) on the server if templates are pre-compiled at build time; `compile()` will be unavailable. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/handlebars@4.7.7",False,,,False,,0.6223,0.00426,False,/juice-shop/node_modules/handlebars/package.json,,True,4.7.9,True,False,,False,,5aaca0f831e2e2b992d28e5c23714fc27e72dfafe815798f1ff89c92328db45a,228,,False,,False,2026-04-10 14:39:01.241928+00:00,Admin User (admin),1,2026-04-10 14:39:01.389613+00:00,,,,,0,[],Upgrade to version: 4.7.9,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-2w6w-674q-4c4q NEWLINE **Vulnerability URLs:** NEWLINE - https://github.com/handlebars-lang/handlebars.js/security/advisories/GHSA-2w6w-674q-4c4q NEWLINE - https://github.com/handlebars-lang/handlebars.js/commit/68d8df5a88e0a26fe9e6084c5c6aaebe67b07da2 NEWLINE - https://github.com/handlebars-lang/handlebars.js/releases/tag/v4.7.9 NEWLINE - https://nvd.nist.gov/vuln/detail/CVE-2026-33937 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2026-33937 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/handlebars-lang/handlebars.js/commit/68d8df5a88e0a26fe9e6084c5c6aaebe67b07da2 NEWLINE - https://github.com/handlebars-lang/handlebars.js/releases/tag/v4.7.9 NEWLINE - https://github.com/handlebars-lang/handlebars.js/security/advisories/GHSA-2w6w-674q-4c4q,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Anchore Grype,5,0,GHSA-2w6w-674q-4c4q in handlebars:4.7.7,False,False,,2026-04-10 14:39:01.389582+00:00,,False,,GHSA-2w6w-674q-4c4q,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-2w6w-674q-4c4q; CVE-2026-33937,,Active,
,,True,0,[],crypto-js,3.3.0,2026-04-10 14:39:01.375623+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,,,0,2026-04-10,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** crypto-js PBKDF2 1,000 times weaker than specified in 1993 and 1.3M times weaker than current standard NEWLINE **Related Vulnerability Description:** crypto-js is a JavaScript library of crypto standards. Prior to version 4.2.0, crypto-js PBKDF2 is 1,000 times weaker than originally specified in 1993, and at least 1,300,000 times weaker than current industry standard. This is because it both defaults to SHA1, a cryptographic hash algorithm considered insecure since at least 2005, and defaults to one single iteration, a 'strength' or 'difficulty' value specified at 1,000 when specified in 1993. PBKDF2 relies on iteration count as a countermeasure to preimage and collision attacks. If used to protect passwords, the impact is high. If used to generate signatures, the impact is high. Version 4.2.0 contains a patch for this issue. As a workaround, configure crypto-js to use SHA256 with at least 250,000 iterations. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/crypto-js@3.3.0",False,,,False,,0.75521,0.00894,False,/juice-shop/node_modules/crypto-js/package.json,,True,4.2.0,True,False,,False,,cc8a900b6a7aa0953913a16e1e3f4b8b0ee095353015c8addffe296e48d984f4,224,,False,,False,2026-04-10 14:39:01.241928+00:00,Admin User (admin),1,2026-04-10 14:39:01.375653+00:00,,,,,0,[],Upgrade to version: 4.2.0,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE **Vulnerability URLs:** NEWLINE - https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE - https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE - https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE - https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE - https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE - https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Anchore Grype,5,0,GHSA-xwcq-pm8m-c4vf in crypto-js:3.3.0,False,False,,2026-04-10 14:39:01.375626+00:00,,False,,GHSA-xwcq-pm8m-c4vf,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-xwcq-pm8m-c4vf; CVE-2023-46233,,Active,
,,True,0,[],lodash,2.4.2,2026-04-10 14:39:01.356779+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,9.1,,,0,2026-04-10,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Prototype Pollution in lodash NEWLINE **Related Vulnerability Description:** Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/lodash@2.4.2,False,,,False,,0.87086,0.03254,False,/juice-shop/node_modules/sanitize-html/node_modules/lodash/package.json,,True,4.17.12,True,False,,False,,3b1d8d89bee38ea43fa9b863ba5448343af024aca9dbd41387eff36cf1658e3b,218,,False,,False,2026-04-10 14:39:01.241928+00:00,Admin User (admin),1,2026-04-10 14:39:01.356812+00:00,,,,,0,[],Upgrade to version: 4.17.12,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-jf85-cpcp-j695 NEWLINE **Vulnerability URLs:** NEWLINE - https://github.com/lodash/lodash/pull/4336 NEWLINE - https://nvd.nist.gov/vuln/detail/CVE-2019-10744 NEWLINE - https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE - https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE - https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp;utm_medium=RSS NEWLINE - https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE - https://www.oracle.com/security-alerts/cpuoct2020.html NEWLINE - https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://security.netapp.com/advisory/ntap-20191004-0005 NEWLINE - https://github.com/rubysec/ruby-advisory-db/blob/master/gems/lodash-rails/CVE-2019-10744.yml NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-10744 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE - https://security.netapp.com/advisory/ntap-20191004-0005/ NEWLINE - https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE - https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE - https://www.oracle.com/security-alerts/cpuoct2020.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Anchore Grype,5,0,GHSA-jf85-cpcp-j695 in lodash:2.4.2,False,False,,2026-04-10 14:39:01.356783+00:00,,False,,GHSA-jf85-cpcp-j695,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-jf85-cpcp-j695; CVE-2019-10744,,Active,
,,True,0,[],handlebars,4.7.7,2026-04-10 14:39:00.175952+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,94,2026-04-10,,,"handlebars.js: Handlebars: Remote Code Execution via crafted Abstract Syntax Tree object in compile() NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.7.9 NEWLINE  NEWLINE Handlebars provides the power necessary to let users build semantic templates. In versions 4.0.0 through 4.7.8, `Handlebars.compile()` accepts a pre-parsed AST object in addition to a template string. The `value` field of a `NumberLiteral` AST node is emitted directly into the generated JavaScript without quoting or sanitization. An attacker who can supply a crafted AST to `compile()` can therefore inject and execute arbitrary JavaScript, leading to Remote Code Execution on the server. Version 4.7.9 fixes the issue. Some workarounds are available. Validate input type before calling `Handlebars.compile()`; ensure the argument is always a  `string`, never a plain object or JSON-deserialized value. Use the Handlebars runtime-only build (`handlebars/runtime`) on the server if templates are pre-compiled at build time; `compile()` will be unavailable. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/handlebars/package.json,,True,,True,False,,False,,00118738db04e15491aa9ece80b707f00a55442cd91d7330d1c646bc02fbbc3b,82,fixed,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.175984+00:00,,,,,0,[],4.7.9,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2026-33937 NEWLINE https://github.com/handlebars-lang/handlebars.js NEWLINE https://github.com/handlebars-lang/handlebars.js/commit/68d8df5a88e0a26fe9e6084c5c6aaebe67b07da2 NEWLINE https://github.com/handlebars-lang/handlebars.js/releases/tag/v4.7.9 NEWLINE https://github.com/handlebars-lang/handlebars.js/security/advisories/GHSA-2w6w-674q-4c4q NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2026-33937 NEWLINE https://www.cve.org/CVERecord?id=CVE-2026-33937,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,CVE-2026-33937 Handlebars 4.7.7,False,False,,2026-04-10 14:39:00.175956+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2026-33937,lang-pkgs; node-pkg,"Active, Verified",
,,True,0,[],crypto-js,3.3.0,2026-04-10 14:39:00.133914+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,,,328,2026-04-10,,,"crypto-js: PBKDF2 1,000 times weaker than specified in 1993 and 1.3M times weaker than current standard NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.0 NEWLINE  NEWLINE crypto-js is a JavaScript library of crypto standards. Prior to version 4.2.0, crypto-js PBKDF2 is 1,000 times weaker than originally specified in 1993, and at least 1,300,000 times weaker than current industry standard. This is because it both defaults to SHA1, a cryptographic hash algorithm considered insecure since at least 2005, and defaults to one single iteration, a 'strength' or 'difficulty' value specified at 1,000 when specified in 1993. PBKDF2 relies on iteration count as a countermeasure to preimage and collision attacks. If used to protect passwords, the impact is high. If used to generate signatures, the impact is high. Version 4.2.0 contains a patch for this issue. As a workaround, configure crypto-js to use SHA256 with at least 250,000 iterations. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/crypto-js/package.json,,True,,True,False,,False,,a95f6cd299da2691e4707edf2bfc63bbc34f2c4d4646f48da9353a65346f2f87,74,fixed,False,,False,2026-04-10 14:38:59.764476+00:00,Admin User (admin),1,2026-04-10 14:39:00.133948+00:00,,,,,0,[],4.2.0,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2023-46233 NEWLINE https://github.com/brix/crypto-js NEWLINE https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE https://ubuntu.com/security/notices/USN-6753-1 NEWLINE https://www.cve.org/CVERecord?id=CVE-2023-46233,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-17,2026-04-17,,,,True,,Trivy Scan,3,0,CVE-2023-46233 Crypto-Js 3.3.0,False,False,,2026-04-10 14:39:00.133919+00:00,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2023-46233,lang-pkgs; node-pkg,"Active, Verified",
